    0.269604206085205078E+01    0.628319883346557617E+01    0.144086080789566040E+01    0.634633816947899998E+01    0.675860988941407026E+01    0.358239078521728538E+00    0.350452003771113780E+02    0.509890407323837280E+00    0.236794746845960624E+01    0.159729808763474601E+02    0.159735434324428898E+02   -0.709071593283611719E+03   -0.696075511231551580E+01    1
    0.625382709503173828E+01    0.448185062408447266E+01    0.518663722276687622E+01    0.233071018123603135E+01    0.503556953618139946E+01    0.292860734462738026E+00    0.183180658220943804E+01    0.731331866979598955E+00    0.285572480940818796E+01    0.151128995100096049E+02    0.152255024293997288E+02   -0.708877360931841054E+03   -0.696175511231550104E+01    1
    0.541533231735229492E+01    0.248274135589599609E+01    0.316395568847656250E+01    0.159954746906307887E+01    0.829356162576370082E+01    0.322910237312316883E+00    0.273379889310091393E+02    0.527091199159622215E+00    0.258245194256305677E+01    0.158656704178431305E+02    0.158659062205109507E+02   -0.708653583363079747E+03   -0.696275511231553423E+01    1
    0.278889226913452148E+01    0.404443168640136719E+01    0.145427632331848145E+01    0.618091475626801756E+01    0.765697585925507074E+01    0.119151759147644046E+00    0.316963693061167966E+02    0.382435053586959839E+00    0.286827185273170482E+01    0.159300811240434648E+02    0.159302739183594877E+02   -0.708310110487543625E+03   -0.696375511231550171E+01    1
    0.408083105087280273E+01    0.283776617050170898E+01    0.536723080277442932E+01    0.241583150049971174E+01    0.544408893205163569E+01    0.290508866310119629E+00    0.267773620743852376E+02    0.181576597690582264E+00    0.259798494577407846E+01    0.158565425240766196E+02    0.158563388034248742E+02   -0.708157679541352081E+03   -0.696475511231547362E+01    1
    0.428962373733520508E+01    0.203783130645751953E+01    0.752241569757461548E+01    0.305464470374845032E+01    0.545599603243186770E+01    0.226115572452545155E+00    0.106432603435241102E+02    0.254884642362594616E+00    0.245944806623458856E+01    0.154560031043357142E+02    0.154567380882478140E+02   -0.706710779384403281E+03   -0.696575511231551836E+01    1
    0.338861083984375000E+01    0.339290857315063477E+01    0.635253044962882996E+01    0.278132448516686281E+01    0.750690808637022311E+01    0.495773923397064165E+00    0.521632764740068922E+01    0.357399100065231345E+00    0.253825668984651553E+01    0.154208445508804601E+02    0.153288527037346540E+02   -0.706540523422504634E+03   -0.696675511231553202E+01    1
    0.570259284973144531E+01    0.422619819641113281E+00    0.716006356477737427E+01    0.663934660763904905E+01    0.736212686688021201E+01    0.113716995716094976E+00    0.370895639839648616E+01    0.574334448575973489E+00    0.284959267628192903E+01    0.149991744344040647E+02    0.150025035036605932E+02   -0.706304375843894491E+03   -0.696775511231552436E+01    1
    0.232238864898681641E+01    0.206229543685913086E+01    0.483414712548255920E+01    0.330040010622608948E+01    0.677880705691878482E+01    0.175428688526153564E+00    0.185534408869535632E+02    0.408606547117233321E+00    0.303710828530788435E+01    0.156987520727124803E+02    0.156982896489060213E+02   -0.705877913616894489E+03   -0.696875511231550959E+01    1
    0.358053874969482422E+01    0.114407825469970703E+01    0.537941607832908630E+01    0.323449926793513498E+01    0.591075752532182008E+01    0.539199459552764937E+00    0.122230938721506597E+02    0.820756876468658469E+00    0.242909168452024460E+01    0.155170476058441213E+02    0.155207929555969049E+02   -0.703656148962677662E+03   -0.696975511231549394E+01    1
    0.198301935195922852E+01    0.210353136062622070E+01    0.327370855212211609E+01    0.386093869127063316E+01    0.391118090510348848E+01    0.323427760601043723E+00    0.186774795736448596E+02    0.569936376810073919E+00    0.262527612119913112E+01    0.156997440636424397E+02    0.157010906600503066E+02   -0.703200363053317233E+03   -0.697075511231548450E+01    1
    0.344930505752563477E+01    0.347085666656494141E+01    0.443497586250305176E+01    0.422757682362253284E+01    0.699235075769483494E+01    0.225573372840881359E+00    0.308787484479770740E+02    0.102242219448089602E+00    0.270039189285039916E+01    0.159188944623212230E+02    0.159186646337585653E+02   -0.702911030451402098E+03   -0.697175511231548395E+01    1
    0.286243820190429688E+01    0.224994707107543945E+01    0.358232218027114868E+01    0.153057532604045021E+01    0.439246013716147310E+01    0.493282401561737083E+00    0.372382426115784284E+02    0.267416888475418113E+00    0.225901382619142499E+01    0.160000388736851562E+02    0.159995509239341160E+02   -0.702449866428944006E+03   -0.697275511231548872E+01    1
    0.781413030624389648E+01    0.705392789840698242E+01    0.588702502846717834E+01    0.494330282224539097E+01    0.694142927209961691E+01    0.533418726921081499E+00    0.455450335881988977E+01    0.489214223623275823E+00    0.261488790977001173E+01    0.150921754919030437E+02    0.150928273475105819E+02   -0.701500571823308860E+03   -0.697375511231548995E+01    1
