    0.441636914590157081E+00    0.563901843865417085E+01    0.303975768046365857E+01    0.330385153831111200E+01    0.483777413396554135E+01    0.216843326169780720E+00    0.154180412243465037E+01    0.344893265973063023E+00    0.241208112318338497E+01    0.152165834921962393E+02    0.147612330596505483E+02   -0.364448459626459531E+01
    0.314631228633822069E+01    0.253312174536329637E+01    0.654823803136104576E+01    0.477573530546061242E+01    0.654078353103221311E+01    0.345301857700142933E+00    0.305471081976983516E+01    0.951687656380417080E+00    0.242993222009783771E+01    0.151686921328439848E+02    0.149452471150008126E+02   -0.362928578258272649E+01
    0.188530202255696633E+01    0.757475420117155984E+01    0.187759384672862817E+01    0.708670627616439308E+01    0.709811304624449591E+01    0.281337188485907996E+00    0.156239061235983234E+01    0.424254064403476461E+00    0.292753062921196294E+01    0.150115071313156871E+02    0.147844406005527862E+02   -0.361118012713757119E+01
    0.560284692506299020E+01    0.436381340561057129E+01    0.629460366676812733E+01    0.708069431863361931E+01    0.766197690222265670E+01    0.431571992897555656E+00    0.357437816217396742E+01    0.572117346798836190E+00    0.225761160105841929E+01    0.153544229220249751E+02    0.150334724694253872E+02   -0.358809041579673194E+01
    0.693941091405547006E+01    0.370816474634075366E+01    0.534093057785295144E+01    0.684167785357636316E+01    0.763843158190152849E+01    0.336757277190811610E+00    0.222736436453721920E+01    0.244593604681479976E+00    0.291231489472016669E+01    0.151697695830066017E+02    0.148975306985674099E+02   -0.352306224595862982E+01
    0.665474466010959631E+01    0.717170806910295866E+01    0.450915674686550627E+01    0.411556360330938986E+01    0.462123828991017049E+01    0.416253072353896081E+00    0.255956967694350812E+01    0.717325310931283266E+00    0.276747848083799841E+01    0.151884667907001827E+02    0.148640506336514964E+02   -0.349775795799904987E+01
    0.773896584062251325E+01    0.430098164290193896E+01    0.501976839138280084E+01    0.450820009489329898E+01    0.595919571773098156E+01    0.258224479163236487E+00    0.208076957038956945E+01    0.794468048169511665E+00    0.296668185349507985E+01    0.152582740780981538E+02    0.148154398117152226E+02   -0.346291164649269767E+01
    0.715405219531648484E+01    0.183166923016247796E+01    0.643064403648092586E+01    0.176466353376275320E+01    0.324627710134302960E+01    0.332424796605365391E+00    0.184203599637433513E+01    0.560963951279482509E+00    0.229441065939112709E+01    0.151354714673996398E+02    0.148160828499484474E+02   -0.343513352168917319E+01
    0.509065775569970236E+00    0.558250153162499263E+00    0.145265308975198781E+01    0.420055618529488850E+01    0.457165684664454730E+01    0.304114139086433255E+00    0.215508343985274387E+01    0.613718582028600967E+00    0.234374204534273867E+01    0.152566841091616627E+02    0.149107412061005480E+02   -0.343132127699296907E+01
    0.671695243595014180E+01    0.773102483992709999E+01    0.344943822097177977E+01    0.748584981593353760E+01    0.758761031271330477E+01    0.334399630092100053E+00    0.195002326076592003E+01    0.892843445082535769E+00    0.268424802206938651E+01    0.151132166990778689E+02    0.147871759325806433E+02   -0.342137431791707103E+01
