    0.255137062072753906E+01    0.700598621368408203E+01    0.403213936090469360E+01    0.550206187213380993E+01    0.671864247367737022E+01    0.209662795066833496E+00    0.960115691467275667E+01    0.495356643199920677E+00    0.295957828164100656E+01    0.154147063438402814E+02    0.154126824169334284E+02    0.154114816746324710E+02   -0.734528864245829936E+03   -0.802636754913176631E+01    1
    0.260803270339965820E+01    0.392460107803344727E+01    0.693190547823905945E+01    0.327058480796362394E+01    0.517517856555516254E+01    0.300784087181091286E+00    0.147055348041025233E+02    0.304034191370010420E+00    0.267509361767768850E+01    0.155969772574155048E+02    0.155972963595934875E+02    0.155977101538014313E+02   -0.734179119736792131E+03   -0.802670088246517466E+01    1
    0.333755064010620117E+01    0.133209657669067383E+01    0.482349652051925659E+01    0.530481981113003975E+01    0.792847729105546328E+01    0.320895433425903320E+00    0.175392507522056640E+02    0.196785956621170044E+00    0.256898425441980338E+01    0.156743796340243993E+02    0.156723963953181258E+02    0.156727907983193191E+02   -0.734098974807410400E+03   -0.802703421579850662E+01    1
    0.216663885116577148E+01    0.202491998672485352E+01    0.441776680946350098E+01    0.510014241654689826E+01    0.519824367167734458E+01    0.486319708824157759E+00    0.629649912257713673E+01    0.687303942441940263E+00    0.262171802860498415E+01    0.156019413301484331E+02    0.152763669071164614E+02    0.155602631022428639E+02   -0.733953810245766590E+03   -0.802736754913178352E+01    1
    0.246147441864013672E+01    0.226383066177368164E+01    0.342094036936759949E+01    0.289267956300375673E+01    0.484163911316989992E+01    0.225303649902343750E+00    0.753355586263162547E+01    0.903160935640335061E+00    0.273583350503444667E+01    0.153378244273662343E+02    0.153615904555822880E+02    0.153961040110924650E+02   -0.733911154088455532E+03   -0.802770088246503732E+01    1
    0.312317276000976562E+01    0.230396461486816406E+01    0.319765272736549377E+01    0.231186165235490249E+01    0.432084174735422444E+01    0.108331584930419930E+00    0.784899359051364698E+01    0.592453145980834983E+00    0.273247853827476472E+01    0.153252295308083699E+02    0.153259061610286800E+02    0.153275355208620834E+02   -0.733883400176856640E+03   -0.802803421579847942E+01    1
    0.477282428741455078E+01    0.925898551940917969E-01    0.581577169895172119E+01    0.255711685579699433E+01    0.410394903652778709E+01    0.393129038810730025E+00    0.210329090495302662E+01    0.896422958374023415E+00    0.222285054546594596E+01    0.150556564377971931E+02    0.149902563649474789E+02    0.148268539099393859E+02   -0.733817525806500612E+03   -0.802836754913182737E+01    1
    0.352845954895019531E+01    0.144635343551635742E+01    0.585819217562675476E+01    0.328841231543526202E+01    0.362217999701966331E+01    0.359111046791076638E+00    0.427238397709622930E+01    0.636454355716705278E+00    0.286010932153463360E+01    0.154254026688109285E+02    0.152298401217051840E+02    0.152937876637767385E+02   -0.733758567686807396E+03   -0.802870088246514868E+01    1
    0.279268836975097656E+01    0.285102128982543945E+01    0.494167107343673706E+01    0.690064860258631274E+01    0.791884559170574320E+01    0.182753729820251454E+00    0.109566082033327703E+02    0.617577612400054932E+00    0.229788423687219590E+01    0.154697050608514246E+02    0.154706994263020334E+02    0.154693859693982514E+02   -0.733621594482704040E+03   -0.802903421579852683E+01    1
    0.195235300064086914E+01    0.270889425277709961E+01    0.435689765214920044E+01    0.415423322363625225E+01    0.593793870809996616E+01    0.371766352653503440E+00    0.334990468215199133E+01    0.951445364952087425E+00    0.226619220411777489E+01    0.154047545512804742E+02    0.152409685799006329E+02    0.151624280167327257E+02   -0.733545000652935528E+03   -0.802936754913188366E+01    1
